397409, nue_bar_cc_mec, 5, 0.46138, 0.0493133, 0.885831, 1.42321
431016, nue_cc_qe, 1, 0.547501, 0.202398, 0.811959, 0.424607
429813, numu_cc_res, 6, 0.460603, 0.0479411, 0.886311, 1.01173
60633, nue_cc_qe, 1, 0.51126, 0.133655, 0.84897, 0.692985
293077, nue_cc_qe, 1, 0.525126, 0.175054, 0.832826, 0.347026
100876, cosmic, 6, 0.459003, 0.0482277, 0.887125, 0.970529
89673, nue_cc_mec, 1, 0.47431, 0.0695975, 0.877603, 0.855001
2120, nue_cc_qe, 1, 0.504028, 0.130012, 0.853846, 0.896224
248156, nue_cc_res, 1, 0.462635, 0.0519597, 0.885025, 1.28023
665561, nue_bar_cc_qe, 5, 0.460821, 0.0479784, 0.886195, 2.00394
441933, nue_bar_cc_qe, 5, 0.462001, 0.0554382, 0.885145, 1.20452
148673, nue_cc_qe, 1, 0.462151, 0.0491396, 0.885439, 1.16127
670931, nc_pi0, 4, 0.460343, 0.0498626, 0.886339, 1.80794
83098, numu_cc_res, 4, 0.461311, 0.0481064, 0.885934, 0.541578
789223, nue_cc_qe, 1, 0.459267, 0.0482841, 0.886985, 1.55857
610280, nue_bar_cc_res, 5, 0.462205, 0.0499404, 0.885366, 1.62878
535642, nue_cc_qe, 1, 0.456941, 0.0460879, 0.888302, 1.9441
720405, nue_cc_res, 1, 0.483602, 0.086365, 0.871017, 0.959146
674885, nue_cc_qe, 1, 0.460757, 0.0485061, 0.8862, 0.842366
739055, numu_cc_mec, 6, 0.477349, 0.0738994, 0.875601, 0.459764
268724, cosmic, 8, 0.455143, 0.0479873, 0.889124, 1.4366
192683, numu_cc_dis, 2, 0.460424, 0.0489856, 0.886346, 4.96907
407925, nc_pi0, 4, 0.462208, 0.0492538, 0.885403, 1.7773
795754, nue_cc_qe, 1, 0.45976, 0.0461923, 0.886841, 0.403551
357244, nc_pi0, 4, 0.458945, 0.0463763, 0.887253, 2.1652
692046, nue_cc_dis, 1, 0.478606, 0.0788357, 0.874484, 1.28756
692257, nc_pi0, 4, 0.459863, 0.0488124, 0.886647, 1.10841
606247, numu_cc_dis, 2, 0.461925, 0.0517581, 0.885408, 1.54338
31177, nue_cc_res, 1, 0.461543, 0.048346, 0.8858, 0.783879
403852, nue_cc_qe, 1, 0.464745, 0.0534691, 0.883829, 0.366773
83314, numu_cc_res, 2, 0.472014, 0.0771291, 0.87821, 3.18121
172352, nc_pi0, 4, 0.457989, 0.0473283, 0.887697, 0.547817
554337, nue_cc_qe, 1, 0.457494, 0.0473514, 0.887951, 2.17246
501467, nc_pi0, 4, 0.466239, 0.0557348, 0.882901, 1.61702
626829, nc_pi0, 3, 0.45868, 0.0475821, 0.887327, 1.0455
721522, nue_cc_out_fv, 2, 0.460574, 0.0465545, 0.8864, 0.789754
324922, cosmic, 2, 0.458757, 0.0465179, 0.887343, 2.04037
121976, nue_cc_mec, 1, 0.481153, 0.0813138, 0.872857, 1.32495
622001, cosmic, 2, 0.462185, 0.0528702, 0.885206, 1.18302
722130, nue_cc_qe, 1, 0.458503, 0.0476501, 0.887415, 0.874587
776197, nue_cc_qe, 1, 0.459998, 0.0479254, 0.886625, 1.36521
587034, nue_cc_res, 1, 0.459547, 0.0480362, 0.886854, 0.621409
544216, numu_cc_mec, 2, 0.458598, 0.047619, 0.887367, 0.610467
469465, nue_cc_qe, 1, 0.460448, 0.0471738, 0.886433, 0.830906
469492, numu_cc_mec, 2, 0.688242, 0.658523, 0.304419, 0.326446
566957, numu_cc_dis, 2, 0.461417, 0.0479639, 0.885886, 2.28202
566983, nue_bar_cc_qe, 5, 0.459835, 0.0500373, 0.886594, 0.571711
276418, nue_bar_cc_qe, 5, 0.457238, 0.0474993, 0.888075, 0.709885
386020, nue_bar_cc_qe, 5, 0.456686, 0.0469202, 0.88839, 1.86613
169372, nue_cc_qe, 1, 0.46465, 0.0542508, 0.883831, 0.896013
440000, nue_cc_qe, 1, 0.456875, 0.046247, 0.888328, 1.26708
681033, cosmic, 6, 0.455151, 0.0453756, 0.889257, 5.16409
681070, nue_bar_cc_qe, 5, 0.462005, 0.0477506, 0.885591, 0.399973
637791, cosmic, 2, 0.459653, 0.0487342, 0.88676, 3.96622
313177, nue_cc_dis, 1, 0.457387, 0.0464562, 0.888053, 2.67624
29079, nue_cc_qe, 1, 0.460502, 0.0503869, 0.886227, 0.579155
63792, nue_cc_out_fv, 5, 0.456963, 0.0464014, 0.888274, 1.67288
93340, nue_bar_cc_qe, 5, 0.458327, 0.0483697, 0.887466, 1.027
593896, numu_cc_res, 2, 0.458352, 0.0522833, 0.887232, 0.788514
325372, nue_bar_cc_qe, 5, 0.461257, 0.0510649, 0.885796, 1.03203
595415, nue_cc_mec, 1, 0.458467, 0.0465503, 0.887492, 1.63999
595453, numu_cc_dis, 2, 0.461255, 0.0492368, 0.885901, 1.63679
582329, nc_pi0, 8, 0.459704, 0.0476776, 0.886791, 2.52066
617500, nue_cc_mec, 1, 0.4613, 0.0483354, 0.885927, 1.03291
702385, nue_bar_cc_qe, 5, 0.461207, 0.0481985, 0.885982, 0.702345
385008, nue_cc_qe, 1, 0.457058, 0.0462377, 0.888234, 0.534894
